2019-05-23;AZEUS SYSTEMS HOLDINGS LTD.   ;        ;SGD ;000.000;000.000;000.400;+00.000;0000000000;  000.315;  000.490;SGX MAINBOARD;000.000;00000000000;BBW ;       ;
2019-05-23;BAIDU.COM ADR 10              ;        ;USD ;000.000;000.000;175.000;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3SD;       ;
2019-05-23;BAKER TECHNOLOGY LIMITED      ;        ;SGD ;000.485;000.460;000.460;+00.000;0000016000;  000.440;  000.470;SGX MAINBOARD;000.485;00000007456;BTP ;       ;
2019-05-23;BAN LEONG TECHNOLOGIES LIMITED;        ;SGD ;000.000;000.000;000.245;+00.000;0000000000;  000.245;  000.260;SGX MAINBOARD;000.000;00000000000;B26 ;       ;
2019-05-23;BANYAN TREE HOLDINGS LIMITED  ;        ;SGD ;000.530;000.525;000.530;+00.000;0000222600;  000.525;  000.530;SGX MAINBOARD;000.530;00000117143;B58 ;       ;
2019-05-23;BBR HOLDINGS (S) LTD          ;        ;SGD ;000.175;000.165;000.174;+00.023;0000054000;  000.165;  000.174;SGX MAINBOARD;000.175;00000008948;KJ5 ;       ;
2019-05-23;BENG KUANG MARINE LIMITED     ;        ;SGD ;000.000;000.000;000.067;+00.000;0000000000;  000.047;  000.065;SGX MAINBOARD;000.000;00000000000;BEZ ;       ;
2019-05-23;BEST WORLD INTERNATIONAL LTD  ;SUSP    ;SGD ;000.000;000.000;001.360;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;CGN ;       ;
2019-05-23;BH GLOBAL CORPORATION LIMITED ;        ;SGD ;000.000;000.000;000.071;+00.000;0000000000;  000.071;  000.086;SGX MAINBOARD;000.000;00000000000;BQN ;       ;
2019-05-23;BHG RETAIL REIT               ;        ;SGD ;000.720;000.720;000.720;+00.010;0000006700;  000.720;  000.725;SGX MAINBOARD;000.720;00000004824;BMGU;       ;
2019-05-23;BIOLIDICS LIMITED             ;        ;SGD ;000.000;000.000;000.290;+00.000;0000000000;  000.275;  000.300;CATALIST     ;000.000;00000000000;8YY ;       ;
2019-05-23;BLACKGOLD NATURAL RESOURCESLTD;        ;SGD ;000.011;000.011;000.011;+00.000;0002300000;  000.010;  000.011;CATALIST     ;000.011;00000025300;41H ;       ;
2019-05-23;BLUMONT GROUP LTD.            ;        ;SGD ;000.003;000.002;000.002;-00.001;0002000100;  000.002;  000.003;SGX MAINBOARD;000.003;00000006000;A33 ;       ;
2019-05-23;BM MOBILITY LTD.              ;        ;SGD ;000.008;000.008;000.008;+00.001;0000500000;  000.007;  000.008;SGX MAINBOARD;000.008;00000004000;I9T ;       ;
2019-05-23;BM MOBILITY LTD. W210213      ;        ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.002;SGX MAINBOARD;000.000;00000000000;CQEW;       ;
2019-05-23;BOARDROOM LIMITED             ;        ;SGD ;000.880;000.880;000.880;+00.000;0000000200;  000.880;  000.885;SGX MAINBOARD;000.880;00000000176;B10 ;       ;
2019-05-23;BOLDTEK HOLDINGS LIMITED      ;        ;SGD ;000.000;000.000;000.105;+00.000;0000000000;  000.081;  000.119;CATALIST     ;000.000;00000000000;5VI ;       ;
2019-05-23;BONVESTS HOLDINGS LTD         ;        ;SGD ;001.280;001.270;001.280;-00.010;0000001700;  001.260;  001.280;SGX MAINBOARD;001.270;00000002161;B28 ;       ;
2019-05-23;BOUSTEAD PROJECTS LIMITED     ;        ;SGD ;001.030;001.010;001.020;-00.010;0000066600;  001.020;  001.030;SGX MAINBOARD;001.010;00000068271;AVM ;       ;
2019-05-23;BOUSTEAD SINGAPORE LIMITED    ;        ;SGD ;000.800;000.790;000.795;+00.005;0000035300;  000.795;  000.810;SGX MAINBOARD;000.800;00000028010;F9D ;       ;
2019-05-23;BRC ASIA LIMITED              ;        ;SGD ;001.410;001.360;001.360;+00.000;0000859500;  001.350;  001.360;SGX MAINBOARD;001.360;00001190578;BEC ;       ;
2019-05-23;BREADTALK GROUP LIMITED       ;        ;SGD ;000.815;000.800;000.810;+00.000;0000313200;  000.810;  000.815;SGX MAINBOARD;000.805;00000252136;CTN ;       ;
2019-05-23;BRITISH & MALAYAN HLDG LIMITED;        ;SGD ;000.000;000.000;003.500;+00.000;0000000000;  001.380;  005.000;SGX MAINBOARD;000.000;00000000000;CJN ;       ;
2019-05-23;BROADWAY INDUSTRIAL GROUP LTD ;        ;SGD ;000.055;000.046;000.055;+00.010;0000015300;  000.042;  000.054;SGX MAINBOARD;000.046;00000000748;B69 ;       ;
2019-05-23;BROOK CROMPTON HOLDINGS LTD.  ;        ;SGD ;000.730;000.730;000.730;-00.035;0000001100;  000.730;  000.800;SGX MAINBOARD;000.730;00000000803;AWC ;       ;
2019-05-23;BUKIT SEMBAWANG ESTATES LTD   ;        ;SGD ;005.670;005.620;005.620;-00.060;0000027900;  005.620;  005.640;SGX MAINBOARD;005.650;00000157273;B61 ;       ;
2019-05-23;BUMITAMA AGRI LTD.            ;        ;SGD ;000.690;000.685;000.690;+00.005;0000028100;  000.685;  000.690;SGX MAINBOARD;000.685;00000019273;P8Z ;       ;
2019-05-23;BUND CENTER INVESTMENT LTD    ;        ;SGD ;000.545;000.545;000.545;+00.000;0000000300;  000.545;  000.550;SGX MAINBOARD;000.545;00000000163;BTE ;       ;
2019-05-23;C&G ENV PROTECT HLDGS LTD     ;        ;SGD ;000.000;000.000;000.010;+00.000;0000000000;  000.006;  000.012;SGX MAINBOARD;000.000;00000000000;D79 ;       ;
2019-05-23;CACHE LOGISTICS TRUST         ;        ;SGD ;000.730;000.720;000.725;-00.005;0000790500;  000.720;  000.725;SGX MAINBOARD;000.720;00000572590;K2LU;       ;
2019-05-23;CACOLA FURNITURE INTL LIMITED ;SUSP    ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;D2U ;       ;
2019-05-23;CAMSING HEALTHCARE LIMITED    ;SUSP    ;SGD ;000.000;000.000;001.070;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;BAC ;       ;
2019-05-23;CAPITAL WORLD LIMITED.        ;        ;SGD ;000.031;000.028;000.028;-00.002;0000020100;  000.023;  000.031;CATALIST     ;000.028;00000000563;1D5 ;       ;
